SGD_name	Genes	gene_biotype	start_position	end_position	strand	length	status	chromosome_name	status_description
S000000439	YBR235W	ORF	686901	690263	1	3363	Verified	II	Active
S000000440	YBR236C	ORF	690383	691693	-1	1311	Verified	II	Active
S000000441	YBR237W	ORF	691969	694518	1	2550	Verified	II	Active
S000000442	YBR238C	ORF	695107	697302	-1	2196	Verified	II	Active
S000000443	YBR239C	ORF	698354	699943	-1	1590	Verified	II	Active
S000000444	YBR240C	ORF	700490	701842	-1	1353	Verified	II	Active
S000000445	YBR241C	ORF	702589	704055	-1	1467	Uncharacterized	II	Active
S000000446	YBR242W	ORF	704670	705386	1	717	Uncharacterized	II	Active
S000000447	YBR243C	ORF	705447	706793	-1	1347	Verified	II	Active
S000000448	YBR244W	ORF	707528	708016	1	489	Verified	II	Active
S000000449	YBR245C	ORF	708150	711539	-1	3390	Verified	II	Active
S000000450	YBR246W	ORF	711591	712754	1	1164	Verified	II	Active
S000000451	YBR247C	ORF	713004	714455	-1	1452	Verified	II	Active
S000000452	YBR248C	ORF	714807	716465	-1	1659	Verified	II	Active
S000000453	YBR249C	ORF	716882	717994	-1	1113	Verified	II	Active
S000000454	YBR250W	ORF	719033	720604	1	1572	Verified	II	Active
S000000455	YBR251W	ORF	721390	722313	1	924	Verified	II	Active
S000000456	YBR252W	ORF	722611	723054	1	444	Verified	II	Active
S000000457	YBR253W	ORF	723270	723635	1	366	Verified	II	Active
S000000458	YBR254C	ORF	723736	724263	-1	528	Verified	II	Active
S000000459	YBR255W	ORF	724456	726540	1	2085	Verified	II	Active
S000000460	YBR256C	ORF	727386	728102	-1	717	Verified	II	Active
S000000461	YBR257W	ORF	728885	729724	1	840	Verified	II	Active
S000000462	YBR258C	ORF	729734	730162	-1	429	Verified	II	Active
S000000463	YBR259W	ORF	730387	732453	1	2067	Verified	II	Active
S000000464	YBR260C	ORF	732639	734639	-1	2001	Verified	II	Active
S000000465	YBR261C	ORF	734832	735530	-1	699	Verified	II	Active
S000000466	YBR262C	ORF	735720	736040	-1	321	Verified	II	Active
S000000467	YBR263W	ORF	736264	737736	1	1473	Verified	II	Active
S000000468	YBR264C	ORF	737770	738369	-1	600	Verified	II	Active
S000000469	YBR265W	ORF	738582	739544	1	963	Verified	II	Active
S000000471	YBR267W	ORF	739841	741022	1	1182	Verified	II	Active
S000000472	YBR268W	ORF	741299	741616	1	318	Verified	II	Active
S000000473	YBR269C	ORF	742160	742576	-1	417	Verified	II	Active
S000000474	YBR270C	ORF	742761	744398	-1	1638	Verified	II	Active
S000000475	YBR271W	ORF	744852	746111	1	1260	Verified	II	Active
S000000476	YBR272C	ORF	746361	747803	-1	1443	Verified	II	Active
S000000477	YBR273C	ORF	748061	749371	-1	1311	Verified	II	Active
S000000478	YBR274W	ORF	749594	751177	1	1584	Verified	II	Active
S000000479	YBR275C	ORF	751356	757106	-1	5751	Verified	II	Active
S000000480	YBR276C	ORF	757620	760043	-1	2424	Verified	II	Active
S000000482	YBR278W	ORF	760294	760899	1	606	Verified	II	Active
S000000483	YBR279W	ORF	761257	762594	1	1338	Verified	II	Active
S000000484	YBR280C	ORF	762784	764697	-1	1914	Verified	II	Active
S000000485	YBR281C	ORF	764970	767606	-1	2637	Verified	II	Active
S000000486	YBR282W	ORF	768240	768680	1	441	Verified	II	Active
S000000487	YBR283C	ORF	768943	770415	-1	1473	Verified	II	Active
S000000488	YBR284W	ORF	771239	773632	1	2394	Uncharacterized	II	Active
S000000489	YBR285W	ORF	773922	774356	1	435	Uncharacterized	II	Active
S000000490	YBR286W	ORF	774700	776313	1	1614	Verified	II	Active
S000000491	YBR287W	ORF	776571	777854	1	1284	Uncharacterized	II	Active
S000000492	YBR288C	ORF	778012	779463	-1	1452	Verified	II	Active
S000000493	YBR289W	ORF	779667	782384	1	2718	Verified	II	Active
S000000494	YBR290W	ORF	782591	783556	1	966	Verified	II	Active
S000000495	YBR291C	ORF	783673	784572	-1	900	Verified	II	Active
S000000497	YBR293W	ORF	787006	788430	1	1425	Verified	II	Active
S000000498	YBR294W	ORF	789235	791814	1	2580	Verified	II	Active
S000000499	YBR295W	ORF	792849	796499	1	3651	Verified	II	Active
S000000500	YBR296C	ORF	796798	798522	-1	1725	Verified	II	Active
S000000501	YBR297W	ORF	800523	801929	1	1407	Verified	II	Active
S000000502	YBR298C	ORF	802631	804475	-1	1845	Verified	II	Active
S000000503	YBR299W	ORF	805351	807105	1	1755	Verified	II	Active
S000000505	YBR301W	ORF	809057	809419	1	363	Verified	II	Active
S000000506	YBR302C	ORF	810340	811479	-1	1140	Verified	II	Active
S000000507	YCL001W	ORF	111916	112482	1	567	Verified	III	Active
S000000508	YCL002C	ORF	110808	111675	-1	868	Uncharacterized	III	Active
S000000510	YCL004W	ORF	109105	110670	1	1566	Verified	III	Active
S000000511	YCL005W	ORF	108021	108791	1	771	Verified	III	Active
S000000514	YCL008C	ORF	105696	106853	-1	1158	Verified	III	Active
S000000515	YCL009C	ORF	104619	105548	-1	930	Verified	III	Active
S000000516	YCL010C	ORF	103571	104350	-1	780	Verified	III	Active
S000000517	YCL011C	ORF	102075	103358	-1	1284	Verified	III	Active
S000000520	YCL014W	ORF	96281	101191	1	4911	Verified	III	Active
S000000521	YCL016C	ORF	94621	95763	-1	1143	Verified	III	Active
S000000522	YCL017C	ORF	92777	94270	-1	1494	Verified	III	Active
S000000523	YCL018W	ORF	91324	92418	1	1095	Verified	III	Active
S000000524	YCL019W	transposable_element_gene	85102	90415	1	5314		III	Active
S000000525	YCL020W	transposable_element_gene	85102	86418	1	1317		III	Active
S000000529	YCL024W	ORF	79162	82275	1	3114	Verified	III	Active
S000000530	YCL025C	ORF	76018	77919	-1	1902	Verified	III	Active
S000000532	YCL027W	ORF	71803	73341	1	1539	Verified	III	Active
S000000533	YCL028W	ORF	70150	71367	1	1218	Verified	III	Active
S000000534	YCL029C	ORF	68599	69921	-1	1323	Verified	III	Active
S000000535	YCL030C	ORF	65934	68333	-1	2400	Verified	III	Active
S000000536	YCL031C	ORF	64675	65568	-1	894	Verified	III	Active
S000000537	YCL032W	ORF	63441	64481	1	1041	Verified	III	Active
S000000538	YCL033C	ORF	62776	63282	-1	507	Verified	III	Active
S000000539	YCL034W	ORF	61658	62722	1	1065	Verified	III	Active
S000000540	YCL035C	ORF	60841	61173	-1	333	Verified	III	Active
S000000541	YCL036W	ORF	59026	60726	1	1701	Verified	III	Active
S000000542	YCL037C	ORF	57374	58678	-1	1305	Verified	III	Active
S000000543	YCL038C	ORF	54941	56527	-1	1587	Verified	III	Active
S000000544	YCL039W	ORF	52645	54882	1	2238	Verified	III	Active
S000000545	YCL040W	ORF	50838	52340	1	1503	Verified	III	Active
S000000547	YCL042W	ORF	50584	50943	1	360	Uncharacterized	III	Active
S000000548	YCL043C	ORF	48653	50221	-1	1569	Verified	III	Active
S000000549	YCL044C	ORF	47111	48364	-1	1254	Verified	III	Active
S000000550	YCL045C	ORF	44623	46905	-1	2283	Verified	III	Active
S000000552	YCL047C	ORF	43661	44437	-1	777	Verified	III	Active
S000000553	YCL048W	ORF	42165	43556	1	1392	Verified	III	Active
S000000554	YCL049C	ORF	39786	40724	-1	939	Uncharacterized	III	Active
S000000555	YCL050C	ORF	37836	38801	-1	966	Verified	III	Active
S000000556	YCL051W	ORF	35865	37616	1	1752	Verified	III	Active
S000000557	YCL052C	ORF	34143	35393	-1	1251	Verified	III	Active
S000000559	YCL054W	ORF	31449	33974	1	2526	Verified	III	Active
S000000560	YCL055W	ORF	27929	28936	1	1008	Verified	III	Active
S000000561	YCL056C	ORF	26925	27359	-1	435	Verified	III	Active
S000000562	YCL057W	ORF	24768	26906	1	2139	Verified	III	Active
S000000563	YCL058C	ORF	23523	23981	-1	459	Verified	III	Active
S000000564	YCL059C	ORF	22429	23379	-1	951	Verified	III	Active
S000000566	YCL061C	ORF	18816	22106	-1	3291	Verified	III	Active
S000000568	YCL063W	ORF	17290	18561	1	1272	Verified	III	Active
S000000569	YCL064C	ORF	15798	16880	-1	1083	Verified	III	Active
S000000571	YCL066W	ORF	13282	13809	1	528	Verified	III	Active
S000000572	YCL067C	ORF	12386	13018	-1	633	Verified	III	Active
S000000573	YCL068C	ORF	11503	12285	-1	783	Uncharacterized	III	Active
S000000574	YCL069W	ORF	9706	11082	1	1377	Verified	III	Active
S000000575	YCL073C	ORF	6479	8326	-1	1848	Verified	III	Active
S000000579	YCL074W	pseudogene	2824	3750	1	927		III	Active
S000000580	YCL075W	pseudogene	2126	2566	1	441		III	Active
S000000589	YCL026C-A	ORF	74704	75285	-1	582	Verified	III	Active
S000000595	YCR002C	ORF	117380	118348	-1	969	Verified	III	Active
S000000596	YCR003W	ORF	118620	119171	1	552	Verified	III	Active
S000000597	YCR004C	ORF	119575	120318	-1	744	Verified	III	Active
S000000598	YCR005C	ORF	120946	122328	-1	1383	Verified	III	Active
S000000600	YCR007C	ORF	126011	126730	-1	720	Uncharacterized	III	Active
S000000601	YCR008W	ORF	128470	130281	1	1812	Verified	III	Active
S000000602	YCR009C	ORF	130745	131542	-1	798	Verified	III	Active
S000000603	YCR010C	ORF	132273	133124	-1	852	Verified	III	Active
S000000604	YCR011C	ORF	133724	136873	-1	3150	Verified	III	Active
S000000605	YCR012W	ORF	137746	138996	1	1251	Verified	III	Active
S000000607	YCR014C	ORF	139185	140933	-1	1749	Verified	III	Active
S000000608	YCR015C	ORF	141217	142170	-1	954	Verified	III	Active
S000000609	YCR016W	ORF	143634	144506	1	873	Uncharacterized	III	Active
S000000610	YCR017C	ORF	144773	147634	-1	2862	Verified	III	Active
S000000611	YCR018C	ORF	148238	148903	-1	666	Verified	III	Active
S000000612	YCR019W	ORF	152837	153928	1	1092	Verified	III	Active
S000000613	YCR020C	ORF	154012	154659	-1	648	Verified	III	Active
S000000614	YCR020C-A	ORF	154830	155096	-1	267	Verified	III	Active
S000000615	YCR021C	ORF	156109	157107	-1	999	Verified	III	Active
S000000617	YCR023C	ORF	158538	160373	-1	1836	Verified	III	Active
S000000618	YCR024C	ORF	160744	162222	-1	1479	Verified	III	Active
S000000619	YCR024C-A	ORF	162945	163067	-1	123	Verified	III	Active
S000000621	YCR026C	ORF	164111	166339	-1	2229	Verified	III	Active
S000000622	YCR027C	ORF	167370	167999	-1	630	Verified	III	Active
S000000623	YCR028C	ORF	170886	172424	-1	1539	Verified	III	Active
S000000626	YCR030C	ORF	173826	176438	-1	2613	Verified	III	Active
S000000627	YCR031C	ORF	177500	178220	-1	721	Verified	III	Active
S000000628	YCR032W	ORF	179520	186023	1	6504	Verified	III	Active
S000000629	YCR033W	ORF	186489	190169	1	3681	Verified	III	Active
S000000630	YCR034W	ORF	190592	191635	1	1044	Verified	III	Active
S000000631	YCR035C	ORF	191834	193018	-1	1185	Verified	III	Active
S000000632	YCR036W	ORF	193297	194298	1	1002	Verified	III	Active
S000000633	YCR037C	ORF	194414	197185	-1	2772	Verified	III	Active
S000000634	YCR038C	ORF	197621	199549	-1	1929	Verified	III	Active
S000000635	YCR039C	ORF	199546	200178	-1	633	Verified	III	Active
S000000636	YCR040W	ORF	200442	200969	1	528	Verified	III	Active
S000000637	YCR041W	ORF	200911	201243	1	333	Verified	III	Active
S000000638	YCR042C	ORF	201174	205397	-1	4224	Verified	III	Active
S000000639	YCR043C	ORF	206261	206644	-1	384	Uncharacterized	III	Active
S000000640	YCR044C	ORF	206877	207950	-1	1074	Verified	III	Active
S000000641	YCR045C	ORF	208135	209610	-1	1476	Verified	III	Active
S000000642	YCR046C	ORF	209914	210423	-1	510	Verified	III	Active
S000000643	YCR047C	ORF	210718	211545	-1	828	Verified	III	Active
S000000644	YCR048W	ORF	211929	213761	1	1833	Verified	III	Active
S000000646	YCR050C	ORF	213464	213772	-1	309	Uncharacterized	III	Active
S000000647	YCR051W	ORF	214071	214739	1	669	Uncharacterized	III	Active
S000000648	YCR052W	ORF	214994	216445	1	1452	Verified	III	Active
S000000649	YCR053W	ORF	216697	218241	1	1545	Verified	III	Active
S000000650	YCR054C	ORF	218376	220067	-1	1692	Verified	III	Active
S000000653	YCR057C	ORF	220457	223228	-1	2772	Verified	III	Active
S000000655	YCR059C	ORF	223454	224230	-1	777	Verified	III	Active
S000000656	YCR060W	ORF	224399	224734	1	336	Verified	III	Active
S000000657	YCR061W	ORF	225563	227458	1	1896	Uncharacterized	III	Active
S000000659	YCR063W	ORF	228318	228791	1	474	Verified	III	Active
S000000661	YCR065W	ORF	229310	231004	1	1695	Verified	III	Active
S000000662	YCR066W	ORF	231500	232963	1	1464	Verified	III	Active
S000000663	YCR067C	ORF	233125	236322	-1	3198	Verified	III	Active
S000000664	YCR068W	ORF	237214	238776	1	1563	Verified	III	Active
S000000665	YCR069W	ORF	239055	240011	1	957	Verified	III	Active
S000000667	YCR071C	ORF	240103	240543	-1	441	Verified	III	Active
S000000668	YCR072C	ORF	240805	242352	-1	1548	Verified	III	Active
S000000669	YCR073C	ORF	242588	246583	-1	3996	Verified	III	Active
S000000671	YCR075C	ORF	248033	248815	-1	783	Verified	III	Active
S000000672	YCR076C	ORF	249293	250045	-1	753	Verified	III	Active
S000000673	YCR077C	ORF	250238	252628	-1	2391	Verified	III	Active
S000000677	YCR081W	ORF	254371	258654	1	4284	Verified	III	Active
S000000678	YCR082W	ORF	258883	259269	1	387	Verified	III	Active
S000000679	YCR083W	ORF	259578	259961	1	384	Verified	III	Active
S000000680	YCR084C	ORF	260311	262452	-1	2142	Verified	III	Active
S000000682	YCR086W	ORF	263392	263964	1	573	Verified	III	Active
S000000684	YCR088W	ORF	265068	266846	1	1779	Verified	III	Active
S000000685	YCR089W	ORF	267434	272263	1	4830	Verified	III	Active
S000000686	YCR090C	ORF	272315	272863	-1	549	Uncharacterized	III	Active
S000000687	YCR091W	ORF	274404	276566	1	2163	Verified	III	Active
S000000688	YCR092C	ORF	276764	279820	-1	3057	Verified	III	Active
S000000689	YCR093W	ORF	280117	286443	1	6327	Verified	III	Active
S000000690	YCR094W	ORF	286762	287937	1	1176	Verified	III	Active
S000000691	YCR095C	ORF	288170	289258	-1	1089	Uncharacterized	III	Active
S000000692	YCR096C	ORF	293179	293538	-1	360	Verified	III	Active
S000000694	YCR097W	ORF	293835	294321	1	487	Verified	III	Active
S000000695	YCR098C	ORF	297049	298605	-1	1557	Verified	III	Active
S000000696	YCR099C	ORF	300832	301299	-1	468	Uncharacterized	III	Active
S000000697	YCR100C	ORF	301271	302221	-1	951	Uncharacterized	III	Active
S000000698	YCR101C	ORF	302482	303030	-1	549	Uncharacterized	III	Active
S000000699	YCR102C	ORF	304361	305467	-1	1107	Uncharacterized	III	Active
S000000701	YCR104W	ORF	307801	308175	1	375	Verified	III	Active
S000000702	YCR105W	ORF	309070	310155	1	1086	Verified	III	Active
S000000703	YCR106W	ORF	310958	313456	1	2499	Verified	III	Active
S000000704	YCR107W	ORF	313890	314981	1	1092	Verified	III	Active
S000000718	YCR073W-A	ORF	246963	247910	1	948	Verified	III	Active
S000000727	YEL001C	ORF	150301	150978	-1	678	Verified	V	Active
S000000728	YEL002C	ORF	148722	150014	-1	1293	Verified	V	Active
S000000729	YEL003W	ORF	148176	148599	1	424	Verified	V	Active
S000000730	YEL004W	ORF	146951	147979	1	1029	Verified	V	Active
S000000731	YEL005C	ORF	145907	146755	-1	849	Verified	V	Active
S000000732	YEL006W	ORF	144327	145334	1	1008	Verified	V	Active
S000000733	YEL007W	ORF	141892	143892	1	2001	Verified	V	Active
S000000735	YEL009C	ORF	138918	139763	-1	846	Verified	V	Active
S000000737	YEL011W	ORF	133120	135234	1	2115	Verified	V	Active
S000000738	YEL012W	ORF	131772	132551	1	780	Verified	V	Active
S000000739	YEL013W	ORF	128825	130561	1	1737	Verified	V	Active
S000000741	YEL015W	ORF	126629	128284	1	1656	Verified	V	Active
S000000742	YEL016C	ORF	124737	126218	-1	1482	Verified	V	Active
S000000743	YEL017W	ORF	123657	124670	1	1014	Verified	V	Active
S000000744	YEL018W	ORF	121471	122310	1	840	Verified	V	Active
S000000745	YEL019C	ORF	120498	121301	-1	804	Verified	V	Active
S000000746	YEL020C	ORF	118617	120299	-1	1683	Verified	V	Active
S000000747	YEL021W	ORF	116167	116970	1	804	Verified	V	Active
S000000748	YEL022W	ORF	111421	115800	1	4380	Verified	V	Active
S000000749	YEL023C	ORF	108504	110552	-1	2049	Uncharacterized	V	Active
S000000750	YEL024W	ORF	107260	107907	1	648	Verified	V	Active
S000000751	YEL025C	ORF	102581	106147	-1	3567	Uncharacterized	V	Active
S000000752	YEL026W	ORF	101943	102323	1	381	Verified	V	Active
S000000753	YEL027W	ORF	100769	101251	1	483	Verified	V	Active
S000000755	YEL029C	ORF	96858	97796	-1	939	Verified	V	Active
S000000756	YEL030W	ORF	94644	96578	1	1935	Verified	V	Active
S000000757	YEL031W	ORF	90258	93905	1	3648	Verified	V	Active
S000000758	YEL032W	ORF	86937	89852	1	2916	Verified	V	Active
S000000759	YEL033W	ORF	86179	86598	1	420	Uncharacterized	V	Active
S000000760	YEL034W	ORF	85676	86149	1	474	Verified	V	Active
S000000761	YEL035C	ORF	85045	85545	-1	501	Uncharacterized	V	Active
S000000762	YEL036C	ORF	83050	84552	-1	1503	Verified	V	Active
S000000763	YEL037C	ORF	81407	82603	-1	1197	Verified	V	Active
S000000764	YEL038W	ORF	80462	81145	1	684	Verified	V	Active
S000000765	YEL039C	ORF	79636	79977	-1	342	Verified	V	Active
S000000766	YEL040W	ORF	78053	79456	1	1404	Verified	V	Active
S000000767	YEL041W	ORF	75944	77431	1	1488	Verified	V	Active
S000000768	YEL042W	ORF	73771	75327	1	1557	Verified	V	Active
S000000769	YEL043W	ORF	70478	73348	1	2871	Verified	V	Active
S000000770	YEL044W	ORF	69757	70257	1	501	Verified	V	Active
S000000772	YEL046C	ORF	67629	68792	-1	1164	Verified	V	Active
S000000773	YEL047C	ORF	65385	66797	-1	1413	Verified	V	Active
S000000774	YEL048C	ORF	64709	65167	-1	459	Verified	V	Active
S000000775	YEL049W	ORF	63728	64090	1	363	Verified	V	Active
S000000776	YEL050C	ORF	59670	60851	-1	1182	Verified	V	Active
S000000777	YEL051W	ORF	58378	59148	1	771	Verified	V	Active
S000000778	YEL052W	ORF	56571	58100	1	1530	Verified	V	Active
S000000779	YEL053C	ORF	53901	56102	-1	2202	Verified	V	Active
S000000780	YEL054C	ORF	52721	53218	-1	498	Verified	V	Active
S000000781	YEL055C	ORF	48471	51539	-1	3069	Verified	V	Active
S000000782	YEL056W	ORF	47168	48373	1	1206	Verified	V	Active
S000000783	YEL057C	ORF	45020	45721	-1	702	Verified	V	Active
S000000784	YEL058W	ORF	43252	44925	1	1674	Verified	V	Active
S000000786	YEL060C	ORF	40046	41953	-1	1908	Verified	V	Active
S000000787	YEL061C	ORF	36535	39537	-1	3003	Verified	V	Active
S000000788	YEL062W	ORF	34407	36254	1	1848	Verified	V	Active
S000000789	YEL063C	ORF	31694	33466	-1	1773	Verified	V	Active
S000000790	YEL064C	ORF	29797	31239	-1	1443	Verified	V	Active
S000000791	YEL065W	ORF	27657	29543	1	1887	Verified	V	Active
S000000792	YEL066W	ORF	26667	27206	1	540	Verified	V	Active
S000000793	YEL067C	ORF	26189	26776	-1	588	Uncharacterized	V	Active
S000000794	YEL068C	ORF	25646	25978	-1	333	Uncharacterized	V	Active
S000000795	YEL069C	ORF	21537	23231	-1	1695	Verified	V	Active
S000000796	YEL070W	ORF	19589	21097	1	1509	Verified	V	Active
S000000797	YEL071W	ORF	16355	17845	1	1491	Verified	V	Active
S000000798	YEL072W	ORF	13720	14415	1	696	Verified	V	Active
S000000799	YEL073C	ORF	7230	7553	-1	324	Uncharacterized	V	Active
S000000801	YEL075C	ORF	5345	5713	-1	369	Uncharacterized	V	Active
S000000802	YEL076C	ORF	4464	5114	-1	651	Uncharacterized	V	Active
S000000803	YER001W	ORF	153520	155808	1	2289	Verified	V	Active
S000000804	YER002W	ORF	156803	157498	1	696	Verified	V	Active
S000000805	YER003C	ORF	157736	159118	-1	1383	Verified	V	Active
S000000806	YER004W	ORF	159580	160275	1	696	Verified	V	Active
S000000807	YER005W	ORF	160550	162442	1	1893	Verified	V	Active
S000000808	YER006W	ORF	162723	164285	1	1563	Verified	V	Active
S000000809	YER007W	ORF	164527	166083	1	1557	Verified	V	Active
S000000810	YER008C	ORF	167808	171818	-1	4011	Verified	V	Active
S000000811	YER009W	ORF	172115	172492	1	378	Verified	V	Active
S000000812	YER010C	ORF	172634	173338	-1	705	Verified	V	Active
S000000813	YER011W	ORF	175248	176012	1	765	Verified	V	Active
S000000814	YER012W	ORF	177835	178431	1	597	Verified	V	Active
S000000815	YER013W	ORF	178841	182278	1	3438	Verified	V	Active
S000000816	YER014W	ORF	182600	184219	1	1620	Verified	V	Active
S000000817	YER015W	ORF	184541	186775	1	2235	Verified	V	Active
S000000818	YER016W	ORF	188277	189311	1	1035	Verified	V	Active
S000000819	YER017C	ORF	189503	191788	-1	2286	Verified	V	Active
S000000820	YER018C	ORF	191959	192624	-1	666	Verified	V	Active
S000000821	YER019W	ORF	192797	194230	1	1434	Verified	V	Active
S000000822	YER020W	ORF	195168	196517	1	1350	Verified	V	Active
S000000823	YER021W	ORF	196948	198519	1	1572	Verified	V	Active
S000000824	YER022W	ORF	198812	200875	1	2064	Verified	V	Active
S000000825	YER023W	ORF	201076	201936	1	861	Verified	V	Active
S000000826	YER024W	ORF	202192	204963	1	2772	Verified	V	Active
S000000827	YER025W	ORF	205251	206834	1	1584	Verified	V	Active
S000000828	YER026C	ORF	207644	208474	-1	831	Verified	V	Active
S000000829	YER027C	ORF	208979	210232	-1	1254	Verified	V	Active
S000000830	YER028C	ORF	210692	211876	-1	1185	Verified	V	Active
S000000831	YER029C	ORF	212587	213177	-1	591	Verified	V	Active
S000000832	YER030W	ORF	213437	213898	1	462	Verified	V	Active
S000000833	YER031C	ORF	214076	214747	-1	672	Verified	V	Active
S000000834	YER032W	ORF	215063	217693	1	2631	Verified	V	Active
S000000835	YER033C	ORF	218057	221287	-1	3231	Verified	V	Active
S000000836	YER034W	ORF	221846	222403	1	558	Verified	V	Active
S000000837	YER035W	ORF	222639	223076	1	438	Verified	V	Active
S000000838	YER036C	ORF	223367	225199	-1	1833	Verified	V	Active
S000000839	YER037W	ORF	225889	226854	1	966	Verified	V	Active
S000000840	YER038C	ORF	226858	228252	-1	1395	Verified	V	Active
